63465.4816 4  3d6.(3F2).4p x4D* o ZHANG95  
63559.8557 2  3d6.(3F2).4p x4D* o ZHANG95  
62158.5101 10 3d6.(3F2).4p y4F* o ZHANG95  
62065.2334 8  3d6.(3F2).4p y4F* o ZHANG95  
62151.9259 6  3d6.(3F2).4p y4F* o ZHANG95  
62244.1052 4  3d6.(3F2).4p y4F* o ZHANG95  
63875.8992 12 3d6.(3F2).4p y4G* o ZHANG95  
63948.3258 10 3d6.(3F2).4p y4G* o ZHANG95  
64040.5052 8  3d6.(3F2).4p y4G* o ZHANG95  
64087.6922 6  3d6.(3F2).4p y4G* o ZHANG95  
66012.4848 10 3d6.(3G).4p  x4F* o ZHANG95  
66376.8127 8  3d6.(3G).4p  x4F* o ZHANG95 
66522.7633 6  3d6.(3G).4p  x4F* o ZHANG95 
66612.7479 4  3d6.(3G).4p  x4F* o ZHANG95 
65580.1198 12 3d6.(3G).4p  x4G* o ZHANG95  
65696.4413 10 3d6.(3G).4p  x4G* o ZHANG95 
65931.2792 8  3d6.(3G).4p  x4G* o ZHANG95 
66078.3272 6  3d6.(3G).4p  x4G* o ZHANG95 
66411.9286 14 3d6.(3G).4p  y4H* o ZHANG95  
66463.5052 12 3d6.(3G).4p  y4H* o ZHANG95 
66588.6057 10 3d6.(3G).4p  y4H* o ZHANG95 
66672.0061 8  3d6.(3G).4p  y4H* o ZHANG95 
71964.6370 6  3d6.(3D).4p  w4P* o ZHANG95  
72042.5505 4  3d6.(3D).4p  w4P* o ZHANG95 
72212.6434 2  3d6.(3D).4p  w4P* o ZHANG95 
72651.5927 8  3d6.(3D).4p  w4D* o ZHANG95  
72619.7688 6  3d6.(3D).4p  w4D* o ZHANG95 
72524.2974 4  3d6.(3D).4p  w4D* o ZHANG95 
72429.9233 2  3d6.(3D).4p  w4D* o ZHANG95 
72650.4953 10 3d6.(3D).4p  w4F* o ZHANG95  
72352.0098 8  3d6.(3D).4p  w4F* o ZHANG95 
72238.9803 6  3d6.(3D).4p  w4F* o ZHANG95 
72168.7484 4  3d6.(3D).4p  w4F* o ZHANG95 
86929.5154 8  3d6.(3P1).4p v4D* o ZHANG95  
86767.1041 6  3d6.(3P1).4p v4D* o ZHANG95  
86544.3374 4  3d6.(3P1).4p v4D* o ZHANG95  
86388.5104 2  3d6.(3P1).4p v4D* o ZHANG95  
90211.7586 12 3d6.(3F1).4p  4G* o ZHANG95  
90042.7631 10 3d6.(3F1).4p  4G* o ZHANG95  
89890.2283 8  3d6.(3F1).4p  4G* o ZHANG95  
89727.8170 6  3d6.(3F1).4p  4G* o ZHANG95  
90629.8578 4  3d6.(3P1).4p  4S* o ZHANG95  
92273.7228 6  3d6.(3P1).4p  4P* o ZHANG95  
90898.7142 4  3d6.(3P1).4p  4P* o ZHANG95  
90839.4561 2  3d6.(3P1).4p  4P* o ZHANG95  
93129.6739 8  3d6.(3F1).4p  4D* o ZHANG95  
92899.2256 6  3d6.(3F1).4p  4D* o ZHANG95  
92647.9271 4  3d6.(3F1).4p  4D* o ZHANG95  
92453.6921 2  3d6.(3F1).4p  4D* o ZHANG95  
93484.1255 10 3d6.(3F1).4p u4F* o ZHANG95  
93487.4176 8  3d6.(3F1).4p u4F* o ZHANG95  
93395.2383 6  3d6.(3F1).4p u4F* o ZHANG95  
93328.2985 4  3d6.(3F1).4p u4F* o ZHANG95  
